time_s,dP_Pa,O2_pct,exhale_state
80.777,0.0,21.21,0
80.877,0.0,21.21,0
80.977,0.044,21.21,0
81.077,0.0,21.21,0
81.177,0.0,21.21,0
81.277,0.0,21.21,0
81.377,0.0,21.21,0
81.477,0.0,21.21,0
81.577,0.0,21.21,0
81.677,0.0,21.21,0
81.777,0.0,21.21,0
81.877,0.0,21.21,0
81.977,0.0,21.21,0
82.077,0.0,21.21,0
82.177,0.0,21.21,0
82.277,0.0,21.21,0
82.377,0.0,21.21,0
82.477,0.0,21.21,0
82.577,0.0,21.21,0
82.677,0.0,21.21,0
82.777,0.0,21.21,0
82.877,0.0,21.21,0
82.977,0.0,21.21,0
83.077,0.0,21.21,0
83.177,0.0,21.21,0
83.277,0.0,21.21,0
83.377,0.044,21.21,0
83.477,0.0,21.21,0
83.577,0.0,21.21,0
83.677,0.0,21.21,0
83.777,0.0,21.21,0
83.877,0.0,21.21,0
83.977,0.0,21.21,0
84.077,0.0,21.21,0
84.177,0.0,21.21,0
84.277,0.0,21.21,0
84.377,0.0,21.21,0
84.477,0.0,21.21,0
84.577,0.0,21.21,0
84.677,0.0,21.21,0
84.777,0.0,21.21,0
84.877,0.0,21.21,0
84.977,0.0,21.21,0
85.077,0.0,21.21,0
85.177,0.0,21.21,0
85.277,0.0,21.21,0
85.377,0.0,21.21,0
85.477,0.0,21.21,0
85.577,0.0,21.21,0
85.677,0.0,21.21,0
85.777,0.0,21.21,0
85.877,0.0,21.21,0
85.977,0.0,21.21,0
86.077,0.0,21.21,0
86.177,0.044,21.21,0
86.277,0.0,21.21,0
86.377,0.0,21.21,0
86.477,0.0,21.21,0
86.577,0.044,21.21,0
86.677,0.0,21.21,0
86.777,0.0,21.21,0
86.877,0.0,21.21,0
86.977,0.0,21.21,0
87.077,0.0,21.21,0
87.177,0.0,21.21,0
87.277,0.0,21.21,0
87.377,0.0,21.21,0
87.477,0.0,21.21,0
87.577,0.044,21.21,0
87.677,0.0,21.21,0
87.777,0.044,21.21,0
87.877,0.0,21.21,0
87.977,0.0,21.21,0
88.077,0.0,21.21,0
88.177,0.0,21.21,0
88.277,0.0,21.21,0
88.377,0.044,21.21,0
88.477,0.0,21.21,0
88.577,0.044,21.21,0
88.677,0.0,21.21,0
88.777,0.0,21.21,0
88.877,0.0,21.21,0
88.977,0.044,21.21,0
89.077,0.0,21.21,0
89.177,0.044,21.21,0
89.277,0.0,21.21,0
89.377,0.0,21.21,0
89.477,0.044,21.21,0
89.577,0.044,21.21,0
89.677,0.044,21.21,0
89.777,0.044,21.21,0
89.877,0.044,21.21,0
89.977,0.044,21.21,0
90.077,0.044,21.21,0
90.177,0.0,21.21,0
90.277,0.044,21.21,0
90.377,0.044,21.21,0
90.477,0.044,21.21,0
90.577,0.044,21.21,0
90.677,0.044,21.21,0
90.777,0.0,21.21,0
90.877,0.0,21.21,0
90.977,0.0,21.21,0
91.077,0.0,21.21,0
91.177,0.0,21.21,0
91.277,0.0,21.21,0
91.377,0.044,21.21,0
91.477,0.044,21.21,0
91.577,0.044,21.21,0
91.677,0.044,21.21,0
91.777,0.044,21.21,0
91.877,0.0,21.21,0
91.977,0.0,21.21,0
92.077,0.0,21.21,0
92.177,0.0,21.21,0
92.277,0.0,21.21,0
92.377,0.0,21.21,0
92.477,0.0,21.21,0
92.577,0.0,21.21,0
92.677,0.0,21.21,0
92.777,0.0,21.21,0
92.877,0.0,21.21,0
92.977,0.0,21.21,0
93.077,0.0,21.21,0
93.177,0.0,21.21,0
93.277,0.0,21.21,0
93.377,0.0,21.21,0
93.477,0.0,21.21,0
93.577,0.0,21.21,0
93.677,0.044,21.21,0
93.777,0.0,21.21,0
93.877,0.044,21.21,0
93.977,0.0,21.21,0
94.077,0.044,21.21,0
94.177,0.0,21.21,0
94.277,0.044,21.21,0
94.377,0.0,21.21,0
94.477,0.044,21.21,0
94.577,0.0,21.21,0
94.677,0.044,21.21,0
94.777,0.0,21.21,0
94.877,0.0,21.21,0
94.977,0.0,21.21,0
95.077,0.044,21.21,0
95.177,0.0,21.21,0
95.277,0.0,21.21,0
95.377,0.0,21.21,0
95.477,0.0,21.21,0
95.577,0.0,21.21,0
95.677,0.044,21.21,0
95.777,0.044,21.21,0
95.877,0.0,21.21,0
95.977,0.044,21.21,0
96.077,0.0,21.21,0
96.177,0.044,21.21,0
96.277,0.0,21.21,0
96.377,0.044,21.21,0
96.477,0.0,21.21,0
96.577,0.0,21.21,0
96.677,0.0,21.21,0
96.777,0.044,21.21,0
96.877,0.0,21.21,0
96.977,0.044,21.21,0
97.077,0.044,21.21,0
97.177,0.044,21.21,0
97.277,0.044,21.21,0
97.377,0.0,21.21,0
97.477,0.0,21.21,0
97.577,0.0,21.21,0
97.677,0.0,21.21,0
97.777,0.0,21.21,0
97.877,0.0,21.21,0
97.977,0.044,21.21,0
98.077,0.0,21.21,0
98.177,0.0,21.21,0
98.277,0.0,21.21,0
98.377,0.0,21.21,0
98.477,0.0,21.21,0
98.577,0.0,21.21,0
98.677,0.0,21.21,0
98.777,0.0,21.21,0
98.877,0.0,21.21,0
98.977,0.0,21.21,0
99.077,0.0,21.21,0
99.177,0.0,21.21,0
99.277,0.0,21.21,0
99.377,0.0,21.21,0
99.477,0.0,21.21,0
99.577,0.0,21.21,0
99.677,0.0,21.21,0
99.777,0.0,21.21,0
99.877,0.0,21.21,0
99.977,0.0,21.21,0
100.077,0.0,21.21,0
100.177,0.0,21.21,0
100.277,0.0,21.21,0
100.377,0.0,21.21,0
100.477,0.0,21.21,0
100.577,0.0,21.21,0
100.677,0.0,21.21,0
100.777,0.0,21.21,0
100.877,0.0,21.21,0
100.977,0.0,21.21,0
101.077,0.0,21.21,0
101.177,0.0,21.21,0
101.277,0.044,21.21,0
101.377,0.0,21.21,0
101.477,0.044,21.21,0
101.577,0.044,21.21,0
101.677,0.044,21.21,0
101.777,0.0,21.21,0
101.877,0.044,21.21,0
101.977,0.044,21.21,0
102.077,0.0,21.21,0
102.177,0.044,21.21,0
102.277,0.0,21.21,0
